 ,Area,Mean,Min,Max,X,Y
1175,0,513,513,513,1740,1465
1176,0,513,513,513,1481,1064
1177,0,513,513,513,860,1039
1178,0,513,513,513,1453,955
1179,0,513,513,513,476,935
1180,0,513,513,513,1551,888
1181,0,513,513,513,1685,732
1182,0,513,513,513,580,731
1183,0,513,513,513,1283,728
1184,0,513,513,513,1300,427
1185,0,513,513,513,1148,346
1186,0,513,513,513,648,240
1187,0,513,513,513,1209,53
1188,0,512,512,512,66,1456
1189,0,512,512,512,86,1277
1190,0,512,512,512,594,1229
1191,0,512,512,512,1598,839
1192,0,511,511,511,1562,1362
1193,0,511,511,511,1653,1181
1194,0,511,511,511,288,1075
1195,0,511,511,511,1428,975
1196,0,511,511,511,253,899
1197,0,510,510,510,456,1354
1198,0,510,510,510,1332,1331
1199,0,510,510,510,1135,1246
1200,0,510,510,510,1220,1138
1201,0,510,510,510,47,997
1202,0,510,510,510,773,941
1203,0,509,509,509,840,1309
1204,0,509,509,509,1676,1012
1205,0,509,509,509,1172,680
1206,0,509,509,509,1141,133
1207,0,508,508,508,830,1085
1208,0,508,508,508,1824,530
1209,0,508,508,508,1653,337
1210,0,508,508,508,1069,283
1211,0,507,507,507,1477,1359
1212,0,507,507,507,790,1307
1213,0,507,507,507,736,1207
1214,0,507,507,507,540,751
1215,0,507,507,507,1417,529
1216,0,507,507,507,1359,226
1217,0,506,506,506,733,1398
1218,0,506,506,506,1865,1375
1219,0,506,506,506,1298,1323
1220,0,506,506,506,767,1096
1221,0,506,506,506,1556,836
1222,0,506,506,506,1798,739
1223,0,506,506,506,50,650
1224,0,505,505,505,337,1267
1225,0,505,505,505,755,1178
1226,0,505,505,505,1271,1036
1227,0,505,505,505,1006,782
1228,0,505,505,505,143,656
1229,0,505,505,505,1690,389
1230,0,505,505,505,732,303
1231,0,505,505,505,1302,141
1232,0,504,504,504,239,1306
1233,0,504,504,504,844,1199
1234,0,504,504,504,78,1043
1235,0,504,504,504,1871,1026
1236,0,504,504,504,1848,923
1237,0,504,504,504,1847,804
1238,0,504,504,504,0,739
1239,0,504,504,504,601,639
1240,0,504,504,504,927,536
1241,0,504,504,504,373,505
1242,0,504,504,504,884,259
